lead_id,date,channel,device,cost,impressions,clicks,conversions,company_size,sector,region,status
378,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,50-100,Finance,IDF,MQL
379,2025-09-07,LinkedIn,Tablet,5411.53,55820,1393,100,10-50,Tech,BFC,Lead
380,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,10-50,Health,PAC,SQL
381,2025-09-10,Instagram Ads,Tablet,3685.55,145191,6033,497,10-50,Retail,ARA,MQL
382,2025-09-13,Facebook Ads,Mobile,5446.17,171971,4775,426,10-50,Education,PAC,Lead
383,2025-09-22,Facebook Ads,Mobile,5253.29,158934,4559,390,100-500,Media,NOR,MQL
384,2025-09-21,Emailing,Desktop,2801.35,91605,3016,248,50-100,Finance,PAC,MQL
385,2025-09-12,LinkedIn,Mobile,5440.85,54337,1371,96,1-10,Tech,HDF,Lead
386,2025-09-15,Emailing,Desktop,2407.55,87870,2860,230,1-10,Health,HDF,Client
387,2025-09-29,Facebook Ads,Tablet,4946.54,154976,4183,360,10-50,Logistics,HDF,SQL
388,2025-09-17,Facebook Ads,Mobile,4982.07,134435,3813,315,1-10,Health,CVL,Lead
389,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,10-50,Tech,NOR,SQL
390,2025-09-04,LinkedIn,Desktop,6239.3,64902,1634,101,1-10,Tech,PAC,MQL
391,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,10-50,Retail,IdF,MQL
392,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,1-10,Tech,HDF,Lead
393,2025-09-03,Instagram Ads,Mobile,3652.15,130513,5036,396,1-10,Media,ARA,SQL
394,2025-09-11,Facebook Ads,Mobile,3662.78,104881,2841,220,50-100,Media,IdF,SQL
395,2025-09-01,Emailing,Desktop,2193.89,73029,2434,218,10-50,Retail,IdF,MQL
396,2025-09-19,Facebook Ads,Mobile,4000.7,130129,3520,301,100-500,Retail,IdF,Lead
397,2025-09-18,LinkedIn,Mobile,5111.0,48459,1196,87,100-500,Retail,CVL,Lead
398,2025-09-08,Emailing,Desktop,2512.92,92180,3042,276,10-50,Energy,CVL,MQL
399,2025-09-19,LinkedIn,Mobile,6296.28,66934,1661,123,1-10,Finance,IdF,Lead
400,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,50-100,Health,HDF,MQL
401,2025-09-01,Emailing,Desktop,2193.89,73029,2434,218,100-500,Finance,Hauts-de-France,SQL
402,2025-09-03,Facebook Ads,Mobile,4691.4,137291,3957,301,50-100,Health,HDF,SQL
403,2025-09-23,Facebook Ads,Desktop,5198.26,145801,4039,332,1-10,Retail,PAC,MQL
404,2025-09-21,LinkedIn,Desktop,4666.97,47645,1205,90,100-500,Retail,CVL,Lead
405,2025-09-02,LinkedIn,Mobile,5437.18,54110,1352,98,1-10,Health,PAC,SQL
406,2025-09-08,Instagram Ads,Mobile,3880.22,147747,5814,456,50-100,Health,Hauts-de-France,Client
407,2025-09-03,Facebook Ads,Mobile,4691.4,137291,3957,301,100-500,Retail,HDF,MQL
408,2025-09-29,Facebook Ads,Mobile,4946.54,154976,4183,360,1-10,Tech,IdF,Lead
409,2025-09-02,LinkedIn,Desktop,5437.18,54110,1352,98,100-500,Retail,IDF,SQL
410,2025-09-28,Emailing,Desktop,2353.42,79194,2848,248,1-10,Finance,BFC,SQL
411,2025-09-11,Facebook Ads,Mobile,3662.78,104881,2841,220,100-500,Health,PAC,Lead
412,2025-09-03,Emailing,Desktop,2290.03,77558,2533,205,1-10,Energy,BFC,MQL
413,2025-09-17,Emailing,Tablet,2929.4,94268,3174,245,100-500,Tech,IdF,MQL
414,2025-09-08,Instagram Ads,Tablet,3880.22,147747,5814,456,1-10,Retail,ARA,MQL
415,2025-09-09,Instagram Ads,Mobile,4345.78,157172,6465,526,50-100,Tech,IDF,SQL
416,2025-09-22,LinkedIn,Mobile,6171.0,61171,1496,111,10-50,Finance,IdF,MQL
417,2025-09-16,Facebook Ads,Mobile,5727.33,166997,4478,362,10-50,Finance,CVL,SQL
418,2025-09-07,Emailing,Tablet,2949.19,102515,3463,294,1-10,Education,PAC,MQL
419,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,50-100,Retail,BFC,Lead
420,2025-09-05,Emailing,Desktop,2522.64,84670,2815,237,1-10,Health,IdF,SQL
421,2025-09-24,Facebook Ads,Mobile,5508.39,165274,4548,410,10-50,Energy,PAC,SQL
422,2025-09-30,LinkedIn,Mobile,5212.27,56209,1332,91,1-10,Energy,IDF,Client
423,2025-09-29,LinkedIn,Mobile,8047.92,80341,1938,124,100-500,Logistics,IdF,MQL
424,2025-09-19,Emailing,Tablet,2789.03,95436,2997,260,1-10,Education,BFC,Lead
425,2025-09-19,Instagram Ads,Mobile,3755.12,134079,5151,414,1-10,Energy,ARA,Client
426,2025-09-16,LinkedIn,Desktop,6612.62,66648,1628,124,1-10,Retail,ARA,SQL
427,2025-09-08,LinkedIn,Mobile,5171.15,53529,1350,97,10-50,Tech,BFC,Client
428,2025-09-26,LinkedIn,Mobile,6046.76,65491,1630,118,1-10,Tech,ARA,Lead
429,2025-09-16,Facebook Ads,Mobile,5727.33,166997,4478,362,10-50,Education,IdF,MQL
430,2025-09-26,Emailing,Mobile,2556.08,85736,2858,237,100-500,Energy,NOR,Lead
431,2025-09-14,Facebook Ads,Mobile,6017.18,166025,4922,435,50-100,Tech,HDF,SQL
432,2025-09-07,LinkedIn,Mobile,5411.53,55820,1393,100,10-50,Health,IdF,Client
433,2025-09-04,Emailing,Mobile,2177.3,65301,2178,175,1-10,Education,PAC,MQL
434,2025-09-04,Emailing,Mobile,2177.3,65301,2178,175,50-100,Energy,HDF,Lead
435,2025-09-22,Emailing,Tablet,2529.5,81767,2693,240,1-10,Health,IDF,Lead
436,2025-09-14,Emailing,Tablet,3045.63,103241,3613,316,50-100,Logistics,OCC,MQL
437,2025-09-12,Instagram Ads,Mobile,3485.05,118943,4907,411,1-10,Retail,NOR,MQL
438,2025-09-14,LinkedIn,Desktop,5411.59,51268,1249,83,10-50,Retail,IdF,SQL
439,2025-09-14,Facebook Ads,Tablet,6017.18,166025,4922,435,10-50,Finance,OCC,MQL
440,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,100-500,Retail,NOR,MQL
441,2025-09-28,Facebook Ads,Desktop,5176.24,134802,3717,296,1-10,Tech,PAC,Lead
442,2025-09-24,Facebook Ads,Tablet,5508.39,165274,4548,410,10-50,Education,PAC,SQL
443,2025-09-02,Emailing,Mobile,2401.82,89893,2983,258,1-10,Education,PAC,MQL
444,2025-09-22,Facebook Ads,Mobile,5253.29,158934,4559,390,50-100,Education,BFC,Client
445,2025-09-21,Facebook Ads,Tablet,6314.82,174960,4957,446,100-500,Retail,Hauts-de-France,SQL
446,2025-09-21,LinkedIn,Mobile,4666.97,47645,1205,90,10-50,Finance,IdF,MQL
447,2025-09-04,LinkedIn,Mobile,6239.3,64902,1634,101,10-50,Retail,IdF,Lead
448,2025-09-02,Emailing,Mobile,2401.82,89893,2983,258,100-500,Tech,PAC,Client
449,2025-09-13,Facebook Ads,Mobile,5446.17,171971,4775,426,10-50,Health,Hauts-de-France,Lead
450,2025-09-24,LinkedIn,Desktop,6300.46,58061,1417,97,10-50,Tech,CVL,MQL
451,2025-09-11,Facebook Ads,Desktop,3662.78,104881,2841,220,10-50,Tech,IdF,Client
452,2025-09-26,Instagram Ads,Tablet,3539.37,135949,5408,444,50-100,Education,OCC,SQL
453,2025-09-28,LinkedIn,Mobile,5903.52,60798,1575,110,1-10,Tech,NOR,MQL
454,2025-09-04,Emailing,Mobile,2177.3,65301,2178,175,50-100,Logistics,NOR,Lead
455,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,10-50,Finance,CVL,SQL
456,2025-09-07,LinkedIn,Mobile,5411.53,55820,1393,100,1-10,Logistics,IdF,Lead
457,2025-09-07,Emailing,Mobile,2949.19,102515,3463,294,50-100,Tech,PAC,Lead
458,2025-09-18,LinkedIn,Tablet,5111.0,48459,1196,87,10-50,Health,IdF,Lead
459,2025-09-15,Instagram Ads,Desktop,3510.33,124309,4770,395,1-10,Retail,IDF,Lead
460,2025-09-05,LinkedIn,Mobile,5544.2699999999995,51964,1289,87,10-50,Media,Hauts-de-France,Client
461,2025-09-14,Facebook Ads,Desktop,6017.18,166025,4922,435,100-500,Retail,ARA,SQL
462,2025-09-06,LinkedIn,Mobile,5454.07,53164,1315,93,100-500,Retail,HDF,SQL
463,2025-09-09,Facebook Ads,Mobile,4582.25,137625,3793,343,100-500,Media,OCC,Client
464,2025-09-15,Facebook Ads,Desktop,5583.01,172327,4822,397,100-500,Retail,CVL,Lead
465,2025-09-08,Instagram Ads,Mobile,3880.22,147747,5814,456,1-10,Tech,BFC,Lead
466,2025-09-28,Facebook Ads,Tablet,5176.24,134802,3717,296,10-50,Retail,PAC,MQL
467,2025-09-30,Instagram Ads,Desktop,4215.73,151630,5761,465,50-100,Health,BFC,MQL
468,2025-09-03,Instagram Ads,Mobile,3652.15,130513,5036,396,10-50,Retail,IdF,MQL
469,2025-09-15,Emailing,Desktop,2407.55,87870,2860,230,10-50,Finance,NOR,Lead
470,2025-09-26,Emailing,Mobile,2556.08,85736,2858,237,10-50,Tech,ARA,MQL
471,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,10-50,Health,IdF,Lead
472,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,100-500,Education,OCC,Lead
473,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,10-50,Finance,PAC,Lead
474,2025-09-04,LinkedIn,Desktop,6239.3,64902,1634,101,10-50,Finance,NOR,MQL
475,2025-09-02,Emailing,Mobile,2401.82,89893,2983,258,100-500,Tech,NOR,MQL
476,2025-09-21,Facebook Ads,Desktop,6314.82,174960,4957,446,10-50,Tech,HDF,MQL
477,2025-09-18,Instagram Ads,Desktop,3722.3,139200,5678,439,1-10,Tech,IdF,Client
478,2025-09-27,Emailing,Mobile,2412.97,82002,2855,252,10-50,Finance,IdF,Client
479,2025-09-01,Instagram Ads,Desktop,4126.37,135064,5379,415,50-100,Finance,NOR,MQL
480,2025-09-03,Emailing,Mobile,2290.03,77558,2533,205,50-100,Logistics,NOR,Client
481,2025-09-30,Emailing,Mobile,2709.73,96206,3297,272,50-100,Tech,PAC,Client
482,2025-09-25,LinkedIn,Mobile,6185.38,62374,1525,107,50-100,Health,PAC,MQL
483,2025-09-28,LinkedIn,Mobile,5903.52,60798,1575,110,1-10,Finance,IdF,MQL
484,2025-09-08,Instagram Ads,Mobile,3880.22,147747,5814,456,100-500,Finance,IDF,Client
485,2025-09-06,LinkedIn,Desktop,5454.07,53164,1315,93,100-500,Media,IdF,SQL
486,2025-09-14,Instagram Ads,Mobile,2938.88,101513,3837,327,1-10,Tech,IdF,Lead
487,2025-09-16,Emailing,Mobile,2303.7,83512,2718,239,1-10,Tech,BFC,SQL
488,2025-09-16,Emailing,Tablet,2303.7,83512,2718,239,100-500,Health,IdF,Lead
489,2025-09-07,LinkedIn,Desktop,5411.53,55820,1393,100,100-500,Retail,OCC,MQL
490,2025-09-28,Instagram Ads,Desktop,4134.08,139525,5414,420,100-500,Tech,IdF,Lead
491,2025-09-13,Instagram Ads,Mobile,3626.02,127090,4877,379,100-500,Retail,IdF,Lead
492,2025-09-29,Facebook Ads,Desktop,4946.54,154976,4183,360,10-50,Retail,ARA,Lead
493,2025-09-02,Facebook Ads,Desktop,5832.7,168108,4703,390,10-50,Health,PAC,Client
494,2025-09-06,LinkedIn,Desktop,5454.07,53164,1315,93,10-50,Tech,IdF,Lead
495,2025-09-13,Facebook Ads,Desktop,5446.17,171971,4775,426,1-10,Finance,ARA,Lead
496,2025-09-01,Instagram Ads,Mobile,4126.37,135064,5379,415,50-100,Finance,PAC,Lead
497,2025-09-13,Instagram Ads,Mobile,3626.02,127090,4877,379,10-50,Finance,NOR,MQL
498,2025-09-09,Facebook Ads,Mobile,4582.25,137625,3793,343,10-50,Logistics,IdF,Client
499,2025-09-30,LinkedIn,Mobile,5212.27,56209,1332,91,10-50,Tech,IDF,Lead
500,2025-09-26,LinkedIn,Desktop,6046.76,65491,1630,118,10-50,Logistics,BFC,Lead
501,2025-09-26,Emailing,Mobile,2556.08,85736,2858,237,1-10,Health,IdF,MQL
502,2025-09-15,Instagram Ads,Tablet,3510.33,124309,4770,395,1-10,Education,IdF,MQL
503,2025-09-10,Facebook Ads,Tablet,6549.1,171421,4998,402,1-10,Finance,ARA,Lead
504,2025-09-14,Instagram Ads,Mobile,2938.88,101513,3837,327,1-10,Finance,IdF,MQL
505,2025-09-23,Facebook Ads,Mobile,5198.26,145801,4039,332,100-500,Media,Hauts-de-France,MQL
506,2025-09-24,Instagram Ads,Desktop,3281.01,114397,4390,351,1-10,Energy,IdF,MQL
507,2025-09-26,Facebook Ads,Tablet,5251.55,163827,4769,378,1-10,Retail,BFC,Client
508,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,10-50,Tech,ARA,Lead
509,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,10-50,Finance,IdF,Lead
510,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,1-10,Energy,ARA,SQL
511,2025-09-16,Facebook Ads,Desktop,5727.33,166997,4478,362,50-100,Retail,HDF,SQL
512,2025-09-05,Instagram Ads,Mobile,4731.53,166863,6757,548,50-100,Health,IdF,Lead
513,2025-09-07,Instagram Ads,Desktop,3812.7599999999998,149614,5963,454,1-10,Education,NOR,Client
514,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,1-10,Education,ARA,SQL
515,2025-09-07,LinkedIn,Mobile,5411.53,55820,1393,100,100-500,Health,OCC,Lead
516,2025-09-02,Facebook Ads,Mobile,5832.7,168108,4703,390,50-100,Finance,IdF,MQL
517,2025-09-19,Emailing,Mobile,2789.03,95436,2997,260,50-100,Logistics,IDF,Lead
518,2025-09-24,Facebook Ads,Mobile,5508.39,165274,4548,410,1-10,Health,BFC,Lead
519,2025-09-18,LinkedIn,Mobile,5111.0,48459,1196,87,10-50,Education,ARA,Lead
520,2025-09-02,LinkedIn,Mobile,5437.18,54110,1352,98,10-50,Retail,ARA,MQL
521,2025-09-24,LinkedIn,Mobile,6300.46,58061,1417,97,1-10,Health,IdF,SQL
522,2025-09-11,LinkedIn,Mobile,6873.12,64389,1627,106,10-50,Retail,OCC,MQL
523,2025-09-02,Emailing,Tablet,2401.82,89893,2983,258,10-50,Retail,BFC,MQL
524,2025-09-02,Facebook Ads,Mobile,5832.7,168108,4703,390,1-10,Education,IdF,MQL
525,2025-09-19,Emailing,Mobile,2789.03,95436,2997,260,50-100,Finance,IdF,SQL
526,2025-09-16,Facebook Ads,Desktop,5727.33,166997,4478,362,50-100,Health,IdF,SQL
527,2025-09-17,Facebook Ads,Tablet,4982.07,134435,3813,315,1-10,Retail,BFC,MQL
528,2025-09-30,Instagram Ads,Mobile,4215.73,151630,5761,465,50-100,Health,BFC,MQL
529,2025-09-28,Facebook Ads,Desktop,5176.24,134802,3717,296,1-10,Finance,ARA,MQL
530,2025-09-17,Emailing,Desktop,2929.4,94268,3174,245,50-100,Health,Hauts-de-France,SQL
531,2025-09-06,Emailing,Desktop,2819.64,89019,2993,262,1-10,Retail,ARA,Lead
532,2025-09-02,LinkedIn,Mobile,5437.18,54110,1352,98,1-10,Education,ARA,Lead
533,2025-09-17,LinkedIn,Desktop,6111.02,61870,1454,94,10-50,Media,IdF,MQL
534,2025-09-03,Emailing,Mobile,2290.03,77558,2533,205,10-50,Retail,Hauts-de-France,Client
535,2025-09-28,Emailing,Desktop,2353.42,79194,2848,248,100-500,Retail,IdF,MQL
536,2025-09-06,LinkedIn,Desktop,5454.07,53164,1315,93,10-50,Health,NOR,Client
537,2025-09-03,Emailing,Mobile,2290.03,77558,2533,205,1-10,Health,CVL,Lead
538,2025-09-20,Instagram Ads,Desktop,3659.59,124507,4816,384,10-50,Education,IDF,MQL
539,2025-09-03,LinkedIn,Mobile,7147.05,73930,1844,132,10-50,Health,Hauts-de-France,MQL
540,2025-09-22,Emailing,Desktop,2529.5,81767,2693,240,1-10,Retail,NOR,SQL
541,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,50-100,Retail,BFC,SQL
542,2025-09-08,Instagram Ads,Mobile,3880.22,147747,5814,456,50-100,Retail,PAC,SQL
543,2025-09-13,Facebook Ads,Mobile,5446.17,171971,4775,426,100-500,Tech,IdF,SQL
544,2025-09-04,Facebook Ads,Tablet,4937.82,141564,3846,319,100-500,Health,CVL,SQL
545,2025-09-29,Instagram Ads,Mobile,3704.71,136791,5539,464,1-10,Tech,NOR,Client
546,2025-09-19,Instagram Ads,Mobile,3755.12,134079,5151,414,50-100,Energy,IdF,MQL
547,2025-09-08,Instagram Ads,Mobile,3880.22,147747,5814,456,10-50,Media,IdF,SQL
548,2025-09-19,LinkedIn,Desktop,6296.28,66934,1661,123,50-100,Media,CVL,Client
549,2025-09-20,Facebook Ads,Mobile,6435.08,186202,5287,413,10-50,Energy,IDF,MQL
550,2025-09-02,Emailing,Mobile,2401.82,89893,2983,258,100-500,Finance,CVL,SQL
551,2025-09-20,LinkedIn,Mobile,4982.1900000000005,54974,1412,101,50-100,Media,Hauts-de-France,MQL
552,2025-09-03,LinkedIn,Mobile,7147.05,73930,1844,132,100-500,Tech,PAC,Lead
553,2025-09-14,Facebook Ads,Mobile,6017.18,166025,4922,435,50-100,Tech,PAC,MQL
554,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,100-500,Education,NOR,Lead
555,2025-09-19,Emailing,Desktop,2789.03,95436,2997,260,50-100,Tech,HDF,MQL
556,2025-09-19,Facebook Ads,Mobile,4000.7,130129,3520,301,10-50,Logistics,ARA,Client
557,2025-09-17,Emailing,Mobile,2929.4,94268,3174,245,1-10,Health,Hauts-de-France,Lead
558,2025-09-11,Facebook Ads,Mobile,3662.78,104881,2841,220,10-50,Education,OCC,Lead
559,2025-09-30,Emailing,Tablet,2709.73,96206,3297,272,1-10,Retail,BFC,SQL
560,2025-09-09,Emailing,Tablet,2138.67,71309,2473,221,10-50,Health,IDF,MQL
561,2025-09-07,Emailing,Desktop,2949.19,102515,3463,294,10-50,Tech,ARA,MQL
562,2025-09-22,LinkedIn,Mobile,6171.0,61171,1496,111,10-50,Media,HDF,MQL
563,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,100-500,Tech,HDF,Lead
564,2025-09-11,LinkedIn,Mobile,6873.12,64389,1627,106,100-500,Health,Hauts-de-France,Lead
565,2025-09-08,Instagram Ads,Mobile,3880.22,147747,5814,456,1-10,Retail,IDF,Client
566,2025-09-09,Facebook Ads,Mobile,4582.25,137625,3793,343,10-50,Tech,IdF,Lead
567,2025-09-13,Emailing,Desktop,2845.0299999999997,91362,3013,252,10-50,Finance,CVL,MQL
568,2025-09-05,Instagram Ads,Desktop,4731.53,166863,6757,548,10-50,Tech,IDF,Client
569,2025-09-22,Emailing,Desktop,2529.5,81767,2693,240,50-100,Education,Hauts-de-France,SQL
570,2025-09-21,Instagram Ads,Mobile,3377.27,126123,4874,382,10-50,Retail,BFC,Lead
571,2025-09-10,Emailing,Desktop,2356.2,66934,2202,182,10-50,Retail,ARA,MQL
572,2025-09-15,Instagram Ads,Mobile,3510.33,124309,4770,395,100-500,Health,CVL,SQL
573,2025-09-11,Emailing,Mobile,2675.57,84413,2889,249,50-100,Retail,NOR,SQL
574,2025-09-30,Instagram Ads,Desktop,4215.73,151630,5761,465,1-10,Retail,BFC,SQL
575,2025-09-25,Facebook Ads,Mobile,5675.56,163585,4566,391,50-100,Media,HDF,MQL
576,2025-09-30,Instagram Ads,Mobile,4215.73,151630,5761,465,10-50,Tech,Hauts-de-France,Lead
577,2025-09-03,Emailing,Mobile,2290.03,77558,2533,205,1-10,Tech,IdF,MQL
578,2025-09-01,LinkedIn,Desktop,5922.39,64292,1661,113,1-10,Retail,PAC,SQL
579,2025-09-15,Instagram Ads,Desktop,3510.33,124309,4770,395,10-50,Finance,BFC,SQL
580,2025-09-20,Facebook Ads,Mobile,6435.08,186202,5287,413,10-50,Finance,IdF,Lead
581,2025-09-19,LinkedIn,Desktop,6296.28,66934,1661,123,1-10,Retail,BFC,Lead
582,2025-09-04,LinkedIn,Mobile,6239.3,64902,1634,101,50-100,Education,PAC,Client
583,2025-09-03,Facebook Ads,Mobile,4691.4,137291,3957,301,50-100,Tech,HDF,Lead
584,2025-09-18,LinkedIn,Desktop,5111.0,48459,1196,87,1-10,Finance,IdF,Lead
585,2025-09-07,LinkedIn,Desktop,5411.53,55820,1393,100,1-10,Retail,BFC,SQL
586,2025-09-17,Instagram Ads,Tablet,3153.97,121737,4746,409,50-100,Health,BFC,MQL
587,2025-09-09,Emailing,Mobile,2138.67,71309,2473,221,1-10,Logistics,OCC,Lead
588,2025-09-05,Emailing,Desktop,2522.64,84670,2815,237,100-500,Finance,CVL,MQL
589,2025-09-30,Instagram Ads,Desktop,4215.73,151630,5761,465,10-50,Logistics,HDF,MQL
590,2025-09-12,Instagram Ads,Tablet,3485.05,118943,4907,411,1-10,Retail,NOR,MQL
591,2025-09-29,Facebook Ads,Mobile,4946.54,154976,4183,360,1-10,Tech,BFC,Client
592,2025-09-03,LinkedIn,Desktop,7147.05,73930,1844,132,1-10,Tech,Hauts-de-France,Lead
593,2025-09-29,Emailing,Desktop,1951.16,56475,1895,172,1-10,Retail,NOR,SQL
594,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,1-10,Retail,CVL,Lead
595,2025-09-12,Facebook Ads,Mobile,5458.32,148794,4155,345,10-50,Tech,PAC,MQL
596,2025-09-10,Facebook Ads,Mobile,6549.1,171421,4998,402,1-10,Finance,CVL,SQL
597,2025-09-06,LinkedIn,Desktop,5454.07,53164,1315,93,10-50,Retail,NOR,Lead
598,2025-09-15,Emailing,Desktop,2407.55,87870,2860,230,10-50,Tech,IDF,MQL
599,2025-09-27,Instagram Ads,Desktop,3717.05,133510,5187,466,1-10,Retail,OCC,Lead
600,2025-09-18,Instagram Ads,Desktop,3722.3,139200,5678,439,1-10,Energy,Hauts-de-France,Lead
601,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,1-10,Retail,PAC,MQL
602,2025-09-10,Facebook Ads,Mobile,6549.1,171421,4998,402,1-10,Education,IdF,SQL
603,2025-09-20,Facebook Ads,Mobile,6435.08,186202,5287,413,50-100,Health,IdF,Lead
604,2025-09-26,Instagram Ads,Mobile,3539.37,135949,5408,444,1-10,Finance,NOR,Client
605,2025-09-21,LinkedIn,Mobile,4666.97,47645,1205,90,50-100,Retail,Hauts-de-France,Lead
606,2025-09-17,Emailing,Mobile,2929.4,94268,3174,245,10-50,Retail,BFC,Lead
607,2025-09-01,Instagram Ads,Mobile,4126.37,135064,5379,415,10-50,Health,BFC,Lead
608,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,10-50,Retail,HDF,Lead
609,2025-09-27,Instagram Ads,Mobile,3717.05,133510,5187,466,50-100,Tech,IdF,Lead
610,2025-09-18,LinkedIn,Mobile,5111.0,48459,1196,87,1-10,Tech,Hauts-de-France,SQL
611,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,1-10,Media,PAC,MQL
612,2025-09-30,Facebook Ads,Tablet,5042.46,155635,4399,353,10-50,Finance,Hauts-de-France,MQL
613,2025-09-22,Instagram Ads,Desktop,3774.58,128946,5177,414,1-10,Health,IDF,Client
614,2025-09-04,Instagram Ads,Desktop,4473.3,155125,6156,492,10-50,Finance,HDF,MQL
615,2025-09-29,Emailing,Mobile,1951.16,56475,1895,172,10-50,Media,PAC,Lead
616,2025-09-05,Emailing,Desktop,2522.64,84670,2815,237,10-50,Finance,NOR,Lead
617,2025-09-09,Facebook Ads,Desktop,4582.25,137625,3793,343,10-50,Finance,Hauts-de-France,Lead
618,2025-09-04,Instagram Ads,Desktop,4473.3,155125,6156,492,10-50,Energy,HDF,MQL
619,2025-09-29,Instagram Ads,Mobile,3704.71,136791,5539,464,50-100,Education,IdF,Lead
620,2025-09-04,Emailing,Desktop,2177.3,65301,2178,175,50-100,Tech,HDF,MQL
621,2025-09-24,LinkedIn,Desktop,6300.46,58061,1417,97,10-50,Tech,PAC,SQL
622,2025-09-18,Facebook Ads,Desktop,6142.42,175758,4881,424,50-100,Education,IdF,SQL
623,2025-09-05,Instagram Ads,Desktop,4731.53,166863,6757,548,100-500,Media,Hauts-de-France,SQL
624,2025-09-09,Instagram Ads,Mobile,4345.78,157172,6465,526,10-50,Finance,PAC,Lead
625,2025-09-10,Instagram Ads,Mobile,3685.55,145191,6033,497,10-50,Finance,CVL,Lead
626,2025-09-20,Facebook Ads,Mobile,6435.08,186202,5287,413,50-100,Health,IdF,MQL
627,2025-09-07,Facebook Ads,Desktop,3684.27,117690,3375,273,10-50,Finance,BFC,Lead
628,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,1-10,Health,CVL,Lead
629,2025-09-11,Emailing,Mobile,2675.57,84413,2889,249,100-500,Tech,BFC,MQL
630,2025-09-07,Instagram Ads,Mobile,3812.7599999999998,149614,5963,454,1-10,Logistics,CVL,MQL
631,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,50-100,Education,IdF,SQL
632,2025-09-21,Instagram Ads,Mobile,3377.27,126123,4874,382,50-100,Health,ARA,MQL
633,2025-09-28,Instagram Ads,Desktop,4134.08,139525,5414,420,100-500,Retail,OCC,Client
634,2025-09-09,LinkedIn,Desktop,6807.41,73952,1809,120,1-10,Tech,BFC,SQL
635,2025-09-17,LinkedIn,Mobile,6111.02,61870,1454,94,10-50,Finance,BFC,Lead
636,2025-09-16,Instagram Ads,Mobile,3231.25,113391,4395,362,10-50,Health,CVL,MQL
637,2025-09-09,Instagram Ads,Mobile,4345.78,157172,6465,526,1-10,Health,Hauts-de-France,MQL
638,2025-09-29,Emailing,Desktop,1951.16,56475,1895,172,1-10,Retail,CVL,SQL
639,2025-09-30,Facebook Ads,Mobile,5042.46,155635,4399,353,10-50,Health,OCC,MQL
640,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,10-50,Media,IdF,MQL
641,2025-09-02,Instagram Ads,Mobile,3812.57,132624,5213,414,1-10,Tech,NOR,MQL
642,2025-09-03,LinkedIn,Desktop,7147.05,73930,1844,132,10-50,Finance,IdF,Lead
643,2025-09-21,Emailing,Desktop,2801.35,91605,3016,248,50-100,Education,PAC,Client
644,2025-09-14,LinkedIn,Desktop,5411.59,51268,1249,83,50-100,Finance,NOR,MQL
645,2025-09-27,LinkedIn,Desktop,6614.93,62760,1529,99,100-500,Health,HDF,Lead
646,2025-09-09,Facebook Ads,Mobile,4582.25,137625,3793,343,10-50,Finance,NOR,Lead
647,2025-09-02,Emailing,Mobile,2401.82,89893,2983,258,100-500,Logistics,OCC,Client
648,2025-09-01,LinkedIn,Mobile,5922.39,64292,1661,113,100-500,Tech,PAC,MQL
649,2025-09-11,Facebook Ads,Mobile,3662.78,104881,2841,220,1-10,Finance,BFC,SQL
650,2025-09-25,LinkedIn,Mobile,6185.38,62374,1525,107,1-10,Tech,PAC,SQL
651,2025-09-05,Facebook Ads,Mobile,4311.2,125213,3648,306,10-50,Tech,Hauts-de-France,SQL
652,2025-09-21,Instagram Ads,Mobile,3377.27,126123,4874,382,10-50,Retail,PAC,MQL
653,2025-09-09,LinkedIn,Tablet,6807.41,73952,1809,120,10-50,Tech,CVL,Lead
654,2025-09-06,LinkedIn,Desktop,5454.07,53164,1315,93,10-50,Logistics,ARA,Lead
